video_name,total_frames,frame_number,width,height,label,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z,a_elb_L,a_elb_R,a_sh_L,a_sh_R,a_kn_L,a_kn_R,a_hp_L,a_hp_R,a_wr_L,a_wr_R,a_an_L,a_an_R,d_sh,d_hp,d_head_sh,d_wr_hp,d_ank_hp,d_wr,d_kn
barbell biceps curl_ref.mp4,141,0,1280,720,barbell biceps curl,0.06384267785003425,1.5574956625597118,0.6268881890831506,0.07998872555341541,1.5969056967904278,0.5501990695585488,0.09500762550865072,1.5965556618940957,0.5508647647294798,0.1060874386830314,1.5951760187481971,0.5508277748830468,0.043361552707847396,1.5990544265209503,0.5563566060684159,0.031121733539006373,1.5986652310012306,0.5579917656418267,0.019948507494330033,1.5981621615251727,0.5591338840083195,0.1037232941837387,1.452182394842609,0.16094029578187158,-0.02262705608663402,1.4542194178700802,0.1850021194056396,0.07570952265255082,1.446074698722878,0.48500779352393886,0.03250547394650999,1.4471501400778568,0.49906581767330666,0.21339174390905133,0.9997798204848198,5.551115123125783e-17,-0.17142458763933943,0.9997798204848198,0.0,0.23707547081646174,0.5388784622458413,0.023245200195798565,-0.22065176698931643,0.5694477060759375,0.11982398359046922,0.24877632791433632,0.28478591321131164,0.5488218606853659,-0.21395523882056813,0.32890575032716074,0.6429001319283585,0.2694888695669025,0.2173329359355216,0.6984060980720576,-0.23014489510051395,0.2616178321510026,0.8074519796647958,0.27075539247031544,0.2685905907297767,0.8099765196262237,-0.21683318614613678,0.2981795416460868,0.904689498332771,0.24990955908587123,0.24835454507831084,0.6174685156666972,-0.20677972133032305,0.27762766021665675,0.7164274397051281,0.10399862027419611,-0.0014210516652920448,-0.009388193395846286,-0.1039986202741961,0.0014210516652922633,0.009388193395846216,0.07159293736731981,-0.6778962373581504,0.11189179859425165,-0.1275205502725794,-0.6797115995599359,0.12453590237190054,0.023586964357432676,-1.444043807257544,-0.2811348447530679,-0.15500390073506254,-1.4062774571657808,-0.21445364623634172,0.0030669670888374655,-1.5339196758430036,-0.28375938362155667,-0.14735146940809968,-1.4946513793997587,-0.21970488898038243,0.03205295748689237,-1.4978511700794024,0.23913115981608332,-0.1504695200846689,-1.4736859042135582,0.28800914451071913,118.70847616965855,129.86572416296022,92.93786751406343,0.0,142.7264527492119,145.4134280107958,168.762270986075,169.2423476295249,91.14824955595911,90.66639423471838,62.8881571513363,65.00362315951735,0.3848163315483908,0.20886235258667057,0.8401622846460399,0.6437961446380066,1.4713448484637426,0.4742549778338004,0.19952280536416866
barbell biceps curl_ref.mp4,141,1,1280,720,barbell biceps curl,0.033482453274342086,1.5453914063591665,0.5554602590866089,0.05092601721252318,1.5852148316250745,0.48771288119768164,0.06536763638619514,1.585157408426371,0.48873900758096933,0.07656403862441,1.5844474393176047,0.48875377381145574,0.014753939587261925,1.5864276740176644,0.49109074200687475,0.0026328013933418146,1.585965349726112,0.49249749487807665,-0.008612928683128553,1.5853339534854318,0.49341845669098283,0.08411567950993123,1.441101856019486,0.13379042648809347,-0.039703855722969694,1.4396553585999756,0.1462531639237874,0.049694256766675736,1.4363148215438688,0.42929233772340664,0.0070355809857989855,1.437111483059802,0.4402648768229608,0.20055867232261487,0.9999172296812106,0.0,-0.17482668548495398,0.9999172296812106,-5.551115123125783e-17,0.22895448827049988,0.5519388525979172,0.0379240890982748,-0.22220499302502852,0.5862948377311852,0.1556345233291286,0.2320732704469995,0.31045318905106445,0.5279785837270092,-0.2247888955923215,0.3681203951201033,0.6686476993594577,0.24852562507063358,0.2543322375450421,0.671697567692405,-0.24341406082407924,0.308180934065942,0.8286240602275833,0.2441584146587696,0.3036428855763035,0.7793713736279635,-0.23093227508637718,0.34618709070004444,0.9195616088958918,0.2281544657297173,0.27623834741811415,0.5957227107211128,-0.2155869389093469,0.32237537006604355,0.7402872803031724,0.10179449015784142,-0.0020265938192774477,-0.010303997614042555,-0.10179449015784163,0.0020265938192776663,0.010303997614042482,0.07364421905596552,-0.6671967593577868,0.05160576469728714,-0.12026224324674384,-0.6646806382738992,0.07976174072085299,0.04292436980320115,-1.4290571812566581,-0.3274583613109616,-0.13298681256022143,-1.3787697446546536,-0.2280765810180388,0.02383466112517285,-1.516582249390345,-0.32973048908984054,-0.12157516319723138,-1.4656905664746271,-0.22985662664602957,0.04181817219447377,-1.4812082743587647,0.15417209921684566,-0.14037293399943596,-1.4376410000695479,0.2489242762114118,121.02659695994284,133.3866589786136,93.61403833252449,0.0,148.25301786832992,150.7322133494729,173.28789952551597,172.13433178662345,90.32707965955844,89.73443716044528,63.565886621449,66.68280375626217,0.3753853578075689,0.20466946695424235,0.7787831631873089,0.6358964637985596,1.4667228460812518,0.4814938686076534,0.19595613277950868
barbell biceps curl_ref.mp4,141,2,1280,720,barbell biceps curl,-0.0048397284021262955,1.5390896616978007,0.5498775801960503,0.014434779785752166,1.5795044695564413,0.4831090563685682,0.028625753615559336,1.5796923825160762,0.48459058132334043,0.039984988905910526,1.5794406484950207,0.48482842355218964,-0.021914991975553744,1.5804085710383653,0.485910093494711,-0.03410972251465183,1.5797958915590626,0.4869525564440731,-0.04552237735173561,1.5790057041190866,0.4875211390646511,0.06043350030777906,1.4394601876973188,0.13754382138384547,-0.06312383008903832,1.4368581929217954,0.14727073550718062,0.01709034284573994,1.4311835670210202,0.42446240742915015,-0.02590472084985878,1.4318783936300723,0.4350142943271,0.18723039585234075,0.999999558659638,0.0,-0.18535137426764428,0.9999995586596381,0.0,0.2207427001946241,0.5550364764927017,0.038439049251393964,-0.23395662072147252,0.588763484080678,0.16025161587111747,0.21147392629151135,0.31857857613840973,0.5210746588852212,-0.25057028608588705,0.37736996914254883,0.6910092338571219,0.2235969168434099,0.26504751498398593,0.6584461987264516,-0.27355056362057834,0.32162554053317477,0.8544297435096336,0.21398402324614846,0.31196214806433986,0.7680770817159907,-0.2627532119203377,0.36166371634430816,0.9441833941803409,0.20392746935077194,0.2833171573598316,0.5883530288284398,-0.24058337338127084,0.33651713877913697,0.7610802277655426,0.10189356520428958,-0.003317733617407287,-0.015008612406937651,-0.1018935652042898,0.0033177336174072913,0.015008612406937644,0.08026572406704745,-0.658281425574399,0.05150952716154017,-0.11344463837539152,-0.6568805404874638,0.08138209345215439,0.07177517973792191,-1.4117820507269658,-0.32401610879190074,-0.10742793250013143,-1.3658845798089967,-0.22908135295347448,0.053915132535488866,-1.4979530583281022,-0.32674735719514725,-0.09304789707260337,-1.4526674272261149,-0.23097387454800222,0.05672145246805896,-1.469418710000728,0.1650652529260096,-0.1290513649248137,-1.4258229827423665,0.25043497076764665,120.85113443375174,132.9125033123243,94.29116647576488,0.0,147.69243985349806,150.5767843886857,172.71871697214223,172.4370637809396,89.0119792118074,88.33430026858836,63.51094825757692,66.35278566986862,0.37258177011998506,0.20609283765117692,0.7700759001563596,0.6348309724089721,1.4502643462272293,0.4958014137270063,0.19600519690404897
barbell biceps curl_ref.mp4,141,3,1280,720,barbell biceps curl,-0.02071314138267592,1.5369313868606371,0.5619359125581243,-0.0004815761832032278,1.5776985673678399,0.49442860851587184,0.013555962873360777,1.5779728886547022,0.49607938091759624,0.025047837940998942,1.577944927369809,0.4964054601348928,-0.03704690765919404,1.5782978923436939,0.4964253925860612,-0.04934785477600547,1.5776280517022312,0.49729863172320055,-0.06089827959830212,1.5767708421932818,0.49771451804156197,0.05074089666505271,1.439212981705589,0.14475274621527828,-0.07272592090257846,1.4353080602734294,0.1507597536483482,0.003746692287828139,1.429662141382718,0.43434330254800513,-0.03945912421391764,1.4299727720516968,0.4438801662735674,0.182098202461373,0.9999938406085167,5.551115123125783e-17,-0.18911781641898237,0.9999938406085167,5.551115123125783e-17,0.21944088768947664,0.5583070847090992,0.04022551605211211,-0.23973729146967754,0.5949095315739823,0.17736567323691466,0.20514875964076887,0.3298092956861032,0.5194617450715839,-0.2640847949523252,0.40912402887923355,0.7561530653111668,0.21435524631309053,0.2737457966781637,0.6575926925474094,-0.2892790404003702,0.3578872856788293,0.9293316732733445,0.20197110272641053,0.3212117791963485,0.7673505606813252,-0.27945394326755657,0.3982925056514291,1.0172406770451259,0.19455191910640152,0.29451177600275513,0.5861907185754733,-0.2543613933301242,0.37170915137193605,0.8258772459391542,0.10222048233466118,-0.003072521145419638,-0.01441022328904456,-0.1022204823346614,0.0030725211454196415,0.014410223289044552,0.08323825579417625,-0.6569096507673464,0.04205436662077211,-0.11089528578730987,-0.6545923449006902,0.07645016297675167,0.0837099716115779,-1.4055456688167918,-0.3389394982440992,-0.09717206935382638,-1.3621356111804623,-0.24363263336968172,0.06632671488943152,-1.4912823086365838,-0.3419838385312538,-0.08113984896221335,-1.4488830413706777,-0.24565299291286113,0.06263913622324363,-1.4680777764978765,0.15945009896758094,-0.12455949709704343,-1.4239303279091615,0.24151489560226236,120.41309768960025,131.42171739045347,94.81279143968766,0.0,148.05169697337055,150.21861336314615,173.56220846451544,172.67686438774388,88.4580027323021,87.70632837004368,63.02767144671713,65.66270746852233,0.3712160188803554,0.20655383734184146,0.777412280011315,0.637513774633545,1.4482561824300337,0.5315013986193492,0.1971706689150601
barbell biceps curl_ref.mp4,141,4,1280,720,barbell biceps curl,-0.027002411166771358,1.5357854765836776,0.568350534241494,-0.006325453820372036,1.5767785280996973,0.5004075256319473,0.007593161414798252,1.5770937198946904,0.5021049992047582,0.01918987295703814,1.5772295567109684,0.5024406729460462,-0.043037340118023584,1.5772585109658777,0.5021403048838804,-0.05539755418373926,1.5765660129098364,0.5029509676511728,-0.0670433581197098,1.5756771749158152,0.5033137768689857,0.04672464624062424,1.4389554881225128,0.14835141692570775,-0.07661195071125709,1.434441220835022,0.1525824673883317,-0.0015003349009922867,1.428870287466827,0.4396743932882974,-0.04480422341304575,1.429061190369073,0.44881192304517165,0.17993750957916327,0.9999864762425208,5.551115123125783e-17,-0.1903389194964479,0.9999864762425207,0.0,0.21911621835900133,0.5582451488418869,0.03552410664536751,-0.241773183298368,0.5956302743522389,0.1784700176329983,0.20358108928951038,0.33269035449327816,0.5096169043481695,-0.2682477637983408,0.4124814005037096,0.7557789475267023,0.2115884747608246,0.274677964577898,0.6472061453049076,-0.2940191561869217,0.36100782366916484,0.9280808124377163,0.19777072160385928,0.3227169989706896,0.7575265521521818,-0.2845765739299365,0.40166585361878865,1.0161815550617954,0.19127359082297454,0.2972662347440628,0.5760461782933436,-0.2585718038279987,0.3758626212436444,0.825124493397899,0.10240825792406497,-0.002902730510298764,-0.014049201738808352,-0.10240825792406495,0.0029027305102989746,0.014049201738808284,0.08427710827857789,-0.6552812550442225,0.03894239317914264,-0.10968231819107149,-0.6539158620027481,0.07147729487162736,0.0884181089818714,-1.4025940165178272,-0.35005977277375455,-0.09311029443569149,-1.3607611170192575,-0.2539620694981499,0.0712893421509846,-1.487954744763725,-0.35408420480940045,-0.0759200435993645,-1.447506882331384,-0.2561458198789654,0.06518896200535274,-1.4690590586079606,0.15016817663828946,-0.12248914646600682,-1.423364659867758,0.23406616151879334,119.72595147341096,131.41554641485513,95.0521624816803,0.0,147.80692991844063,150.22529919560745,173.86780862519748,172.9518259574575,88.30511395184914,87.49710028586324,62.50182213239092,65.28411444562572,0.3702764290756112,0.20681641332307232,0.7813950428130192,0.630146690202382,1.4483195716698556,0.5381308661761242,0.19667395161213563
barbell biceps curl_ref.mp4,141,5,1280,720,barbell biceps curl,-0.024522568236380615,1.5328589829597077,0.588725616671167,-0.003924377003587089,1.574583207832489,0.5194284691329923,0.009947396051101502,1.574887128588504,0.52104391162317,0.02168403046433756,1.575071066672598,0.5212954907092574,-0.0408665721232213,1.574819452924566,0.5206144640047332,-0.05332618022294974,1.5741305519307753,0.5214954109954062,-0.06506967493249907,1.5732371379787478,0.5219227389153416,0.047218471820919185,1.438657057554468,0.157279525054917,-0.0762840191755235,1.433511354559921,0.15972696846128304,0.000537113374937663,1.4269363727600968,0.45616639960697136,-0.04288254343434984,1.4267164804214707,0.46462460725022636,0.18032198859619356,0.9999873188759962,0.0,-0.19039414570312924,0.9999873188759961,0.0,0.22206284350486313,0.5540280838540014,0.005417877712863117,-0.24136905935878,0.5943940424107097,0.17477707249576493,0.21351944048681004,0.32863465033382455,0.451504777203604,-0.2638890107233907,0.40993584356735185,0.7427746100972239,0.22090251089502674,0.2615856379785405,0.5855451308118752,-0.28973579698649043,0.35539499645033,0.9131160905093332,0.20584884063070438,0.30819467378958243,0.697137073460283,-0.27885020469941024,0.39382066413846756,1.0024567365522263,0.19800432959148223,0.2897499136141086,0.5173884138393493,-0.253742755757292,0.371843628391968,0.8118819355818722,0.10297567683800773,-0.002473205080672885,-0.014739537421164595,-0.10297567683800773,0.002473205080672885,0.014739537421164595,0.084319848986397,-0.654284269173539,0.035695740603973014,-0.10969093468528132,-0.6541852662221069,0.06636945549523024,0.08632955547244898,-1.3967125307636779,-0.3621313264180209,-0.09487522848692312,-1.3586776793899746,-0.2701537389087121,0.0692670426875777,-1.4815570132381501,-0.3674483857799403,-0.07656544139410697,-1.4459832858785273,-0.27387810590534634,0.06614037367051635,-1.4708744942547411,0.14214185084209274,-0.12100874389049884,-1.428912260642717,0.21453034067334167,117.26530230946945,131.26535309905347,95.34679477874663,0.0,147.3470804394313,149.9262915696884,174.05276695958767,173.32501631322236,89.02069328224106,87.84043810476521,61.81564261304437,64.47196999723549,0.3707161342993228,0.20810920908990818,0.7943108871143287,0.5824397793066252,1.4454749334781367,0.5651254983293492,0.19642064750863972
barbell biceps curl_ref.mp4,141,6,1280,720,barbell biceps curl,-0.019851303182067542,1.5016320907621619,0.6519958023930081,0.0011966633839985731,1.5481481493170517,0.5781101502036123,0.015142251951598674,1.5483456241028057,0.5796538594524285,0.027366397548365944,1.5485713148963283,0.5798435674903477,-0.036670063800401886,1.5480980142015652,0.5781947478256846,-0.04943386946474349,1.5473419551732825,0.5790718363019444,-0.061455928677952854,1.5463997850943496,0.5794778138565049,0.05161910787623032,1.4316554651173148,0.18182310228703863,-0.07424861160036778,1.426509507991404,0.18246869827589313,0.0052243957626728725,1.402814168337493,0.5040034273837206,-0.039042517835325904,1.4017079506198362,0.5112433389253983,0.18607939182460204,0.9999963971281769,2.7755575615628914e-17,-0.19144809023883896,0.9999963971281769,0.0,0.22757182050939184,0.5658881198954621,0.004013035209604721,-0.24541127735874285,0.5971322556818567,0.2145781991455699,0.22373077748160755,0.33911052893799026,0.47466393865776524,-0.266875131380916,0.4028823023452981,0.8597973801198063,0.2304147696358097,0.2569555654913593,0.6145973501039403,-0.29488047769681025,0.3386738525215299,1.0471993287599408,0.21584905577405858,0.2988258869926792,0.7311938499833709,-0.2818587920335124,0.3694936031401401,1.1367537949365594,0.2073694190371841,0.29460742558978315,0.540573780130958,-0.25636043820948734,0.36094962928338414,0.9283516505568574,0.10506552934604177,-0.0010994320965406158,-0.015730127175495302,-0.10506552934604177,0.0010994320965406158,0.015730127175495302,0.08580086563513878,-0.666151433347581,-0.003974021035422881,-0.1117452736075421,-0.6682149103573835,0.02755426994669065,0.08559127954234683,-1.3910736411765285,-0.46155819567570255,-0.09854129330353752,-1.3604938855070017,-0.36810068698744314,0.0682330799954198,-1.4763932707638923,-0.47193216240756286,-0.0793833684072156,-1.4492176413064155,-0.3777927756329456,0.0675441391166205,-1.5024818101822854,0.05414398729430897,-0.12278563780486344,-1.4642416436708505,0.127083165572218,116.08265837425094,134.67598595153333,95.45956017623742,0.0,146.69057484306393,149.20238072180246,176.47142863804743,174.48528926454003,89.57875951063883,88.17553280616515,57.73912993604061,60.25542918488854,0.377527482063441,0.21248445692479365,0.822819299588026,0.6085315098716488,1.468144308406102,0.626967913554379,0.20005691240072526
barbell biceps curl_ref.mp4,141,7,1280,720,barbell biceps curl,0.0003771610360252392,1.4918540223875019,0.6623611135159646,0.020401886369202815,1.53991125823924,0.5874429836595576,0.03429765182421715,1.5400257102928854,0.5887099359661883,0.046685595512582875,1.540281236222977,0.58863055709767,-0.017747321258431842,1.5401427434854846,0.5881161168502262,-0.03056745668533218,1.5394377864881061,0.5892036434995649,-0.042665615469327484,1.5385439305324922,0.5898089790203409,0.06236031465217039,1.4279121746560262,0.18328264679261386,-0.06402447591100147,1.4239994672996585,0.18639480154138927,0.022204534777436717,1.3952602724096033,0.510557511289863,-0.022155432710356682,1.3942777869402858,0.5185393278583339,0.1913882477728626,0.9999967117654883,-2.7755575615628914e-17,-0.18625932655650848,0.9999967117654884,-5.551115123125783e-17,0.23104781944024816,0.5856805305304841,0.016728492199800424,-0.23940460819606135,0.6060801326562869,0.24658338181518802,0.23992614131075887,0.37944056041284324,0.556414278746282,-0.2496511424334153,0.42578157431048025,0.9618811807557832,0.24761304215582386,0.29797466818239815,0.7127069057156761,-0.27517860841953734,0.3668001512471383,1.157806797644497,0.2340845996100802,0.33763305590321724,0.8285207458659445,-0.260211745438657,0.395604597978626,1.245743622779169,0.22231886886743793,0.3338812913600351,0.6241412867155434,-0.23877652004734115,0.3869672941906239,1.0300069291902818,0.10521139218690911,-0.0012866999349596974,-0.017797167389414534,-0.10521139218690934,0.0012866999349597018,0.01779716738941453,0.0823477311688636,-0.6647430944596706,0.0013483853899274867,-0.11503181644034668,-0.6682589989868299,0.02811705490911172,0.06932660213462513,-1.381224030733726,-0.4518084362699,-0.11305109381710302,-1.3583513184939515,-0.3871729568345459,0.051260770659295525,-1.466119901475404,-0.46057621873467025,-0.09410876982276466,-1.4475653381471227,-0.3985232555714464,0.060919081293803204,-1.4983905912268571,0.08105333408695478,-0.12812977965255767,-1.4673665443909958,0.11661743462785432,113.20301951286196,135.93172596950353,95.46343725931126,0.0,146.02847507866946,148.0638139171885,176.02711650596805,174.51925265058932,90.88039787230186,89.20419074469329,57.69191277760108,58.96103525351226,0.37764757432937107,0.21342756906938792,0.8250155410595892,0.7020114637786861,1.4548941074609196,0.6373670959129967,0.19921749186978516
barbell biceps curl_ref.mp4,141,8,1280,720,barbell biceps curl,-0.014158075927506307,1.4923665412184024,0.648783169519632,0.007045818511571916,1.5398953735969418,0.5718816725386343,0.020792786543574502,1.5400462789662268,0.5733559530722792,0.03330034807641198,1.5403856949015526,0.5734188814457251,-0.031339104895263904,1.5403177893576625,0.5730959508235224,-0.044213397125569445,1.5395567487440451,0.5739184824039381,-0.05635880300062982,1.5385961231952032,0.5742990676704167,0.05544119708051418,1.4240449277561695,0.16295881425182612,-0.0712724136077064,1.4213195960289553,0.16893905492364975,0.010347343231578942,1.3951163949158896,0.4965779254973131,-0.03423468970998621,1.3943144870134827,0.5052313318195734,0.18772179188679922,0.9999998594004262,-5.551115123125783e-17,-0.18878235612838748,0.9999998594004263,-5.551115123125783e-17,0.22450047719189015,0.628848923827192,0.1843099823413124,-0.24771748666469534,0.6357186878937716,0.34370947213328373,0.22663340471817833,0.4834648547320175,0.9228065618476206,-0.2706559955933835,0.48768565504143047,1.1542880319405049,0.23033125554113576,0.40706163818745456,1.1208362374533583,-0.3001887091418891,0.44347844233605704,1.3726389936800485,0.21065495516922925,0.45265748027407554,1.2303040692723988,-0.28636878722292114,0.4722754658954249,1.4554679474912278,0.20304216229502195,0.4432393318108643,0.9939914306882364,-0.2610901595145809,0.4552316692044328,1.2227677611133816,0.10537597861263057,-0.0006175136237354635,-0.01623391775784586,-0.1053759786126308,0.0006175136237356904,0.016233917757845804,0.08359913036010475,-0.6630867720222122,0.014619877429015105,-0.11361809768465173,-0.6682871560907829,0.0298469876593236,0.07894656946589934,-1.3768141001746201,-0.4109195955419603,-0.10390121406673355,-1.3583682158461419,-0.36832390211551025,0.06122730892671506,-1.4609513401667074,-0.4156715817403128,-0.08422499018018023,-1.4469112151299668,-0.3751630272752378,0.06240137192207056,-1.4868222702721594,0.14510376180428022,-0.12683300091354852,-1.458446460659327,0.15623509226467264,127.39132670734469,143.43651427570316,95.07186771936838,0.0,146.50019829035907,148.8186721452576,175.43308049196176,174.5190483886471,90.1623649752602,88.40538323353974,59.19623590516742,60.01787879483679,0.3765041480151867,0.21324181838854778,0.8145736720398112,1.0634077887039957,1.4389942811805931,0.5485419161867647,0.1978725446293247
barbell biceps curl_ref.mp4,141,9,1280,720,barbell biceps curl,-0.11057822435988178,1.4827085015667227,0.6281567875747398,-0.08202000540417828,1.530752404870004,0.5497827099018748,-0.06866482858322377,1.5311956280375187,0.5526113332604545,-0.055970821509101196,1.5318430822887965,0.5539469305960487,-0.12118097642126714,1.5312480669277935,0.551404044845708,-0.13408080188462898,1.5301743863622463,0.5508483352322036,-0.14621683559740878,1.5289299324206087,0.5499747668518955,0.011401408739135713,1.4169012971090515,0.13755286236089637,-0.11831438682515158,1.4159155118979594,0.15066852459117347,-0.06813847295715261,1.3870088356432813,0.4764724886718013,-0.11431676971675674,1.3863198009482744,0.4862791156831542,0.16726558662729996,0.99974297513403,0.0,-0.2126080025381573,0.9997429751340299,0.0,0.18204525838303307,0.6502254233529537,0.2764717540225683,-0.3193595511096321,0.6696713663064375,0.4935985600100121,0.10433576309839357,0.5294815245579936,1.0915367450315168,-0.4386303449970693,0.5547515633375406,1.4024379591582397,0.08720756909322588,0.4576677815378303,1.3045070183152545,-0.48970808257046305,0.5131015583025845,1.6464021293297963,0.05391736873694605,0.508893162336452,1.409189453353014,-0.4826339511826758,0.5433464149352071,1.7146784987132708,0.07210147782997006,0.49851402738562545,1.1604311231027342,-0.4323019696546156,0.527600024347439,1.4685351509910882,0.10786547477617155,-4.394061614777095e-06,-0.014192885975876866,-0.10786547477617177,4.39406161477536e-06,0.014192885975876837,0.09635299641500358,-0.6612748835825455,0.023026813185105452,-0.10087599179429567,-0.6714489941265083,0.0149227936691472,0.1518142470271861,-1.3735541465130434,-0.4101178898544801,-0.03510274856343397,-1.3595533403980244,-0.38592131864857254,0.13666025620584668,-1.45809253274192,-0.41744520426113696,-0.012564090834684474,-1.4477471564840636,-0.39133584077575845,0.07971128297982609,-1.4865344053777403,0.15522077388730332,-0.11046830714316153,-1.4619827990065852,0.1454820502057716,136.2107825860894,153.611053920354,91.89950122591844,0.0,145.1626086276908,149.47543250129993,175.30604658288826,174.56401756939312,84.61224434457549,82.58196262769789,58.77258575899541,59.89094960407835,0.3798735891654572,0.2175904288365731,0.7972228628380885,1.2259713755910966,1.4414906321521128,0.6261871400354083,0.1976574345875705
