video_name,total_frames,frame_number,width,height,label,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z,a_elb_L,a_elb_R,a_sh_L,a_sh_R,a_kn_L,a_kn_R,a_hp_L,a_hp_R,a_wr_L,a_wr_R,a_an_L,a_an_R,d_sh,d_hp,d_head_sh,d_wr_hp,d_ank_hp,d_wr,d_kn
push-up_ref.mp4,50,0,1920,1080,push-up,0.18806438320030544,1.2431474696917475,0.5081512671548485,0.030811217334902496,1.3061624952964108,0.4320935302909246,0.03221395407192876,1.3093373608805108,0.4120508071677242,0.034814289844338514,1.3121579493126434,0.3941182483899337,0.24983456181020244,1.3161512782228844,0.4598913169423761,0.25054104612079076,1.319972746448725,0.4393577496683284,0.2529989074597169,1.323418184112853,0.4175579990923545,-0.40383641024200717,1.2955850427691329,0.1786854297946848,0.6026910530356332,1.3284488932227094,0.29462641361926756,0.08184400740350944,1.1752387687881878,0.4041755418162555,0.359725709935022,1.1848005688099261,0.4339819093793366,-0.94265827979856,0.9799470785377535,-1.3877787807814457e-17,1.34117414279687,0.9799470785377536,0.0,-2.0264805402527344,0.6154616839463843,0.3732096251457959,2.3844952488258135,0.5757571053813939,-0.05867764672114689,-2.636461760366174,0.6855741996235211,0.9457641219304873,2.9909662699769086,0.7430550942217856,0.07665907823895945,-2.9332369569828933,0.6676898643683846,1.0886757788278376,3.119777347532922,0.8296022462901407,0.043471964768475924,-2.7515122581544267,0.7138023902699905,1.1112280774270638,2.9755280237340656,0.8775162234911235,0.05902161305368586,-2.575322848978384,0.7087627899005181,1.0339433391020272,2.9391355797759444,0.8448609067855337,0.06832633699492341,-0.7293887407228027,-0.035234396237351126,0.05892132695827135,0.7293887407228027,0.035234396237351126,-0.05892132695827135,-0.6604699773683737,-0.8372572811569499,0.10637606751221529,0.5556441069962031,-0.7613186032787289,0.10580847780774548,-0.7175422168834381,-1.6300728886701064,0.07590584874973212,0.7741404684159264,-1.5212436662160647,0.21037716167776543,-0.7366038662059096,-1.6871360492265381,-0.02412962341907003,0.7924158258659677,-1.6161552870917084,0.13886118679920526,-1.3396856714359862,-1.724528627900656,0.5094659463665144,0.3724050278162626,-1.6249936227061734,0.6461106952338567,147.24430515617058,140.6047827522469,154.29754490993713,0.0,169.39519428491246,151.78549190642448,173.0577912694027,154.92814977155084,43.400039355125585,160.46454082597043,87.80471429996682,97.53342871005911,2.28383242259543,1.465225061950457,0.5723787659742562,2.223281960776172,1.7826290004545873,5.694435342235866,1.218482856320046
push-up_ref.mp4,50,1,1920,1080,push-up,0.18900832142937787,1.210282475729188,0.5260594185977961,0.03270835033922362,1.280006974011548,0.4626984163732053,0.034478538292398594,1.284344679174454,0.44333798764536153,0.03742828571655954,1.2881132960092418,0.42655936969535196,0.24840971805571765,1.2897095748459304,0.4920381828414714,0.24967992719294488,1.2952161026947955,0.4696497914420154,0.25278431954504466,1.3002581278632306,0.4461718409224296,-0.3917526404291154,1.2797156815340933,0.2054765329127075,0.6011944422783474,1.3107603243099109,0.3292554994653265,0.08775817552394014,1.1497298842023989,0.4309555387055058,0.359942458458146,1.1593535810837616,0.4640840394266156,-0.8754044327784523,0.9721543603470277,-6.938893903907228e-17,1.3440872665083057,0.9721543603470277,-2.7755575615628914e-17,-1.8996419410934442,0.5892736262694386,0.37610725436327963,2.4046211444950147,0.5715304705560209,0.013217247708164848,-2.4807475895683537,0.6386459390317955,0.9501014981271243,3.1011405025980134,0.7436465291139752,0.186921830704797,-2.745255650052003,0.6173605976775962,1.092917753606447,3.2357156204363613,0.8343412837891813,0.17386785967124924,-2.585398659160917,0.6601230418549875,1.1168591850854483,3.117109114970718,0.8609001274140297,0.15464698599997162,-2.4224495337202483,0.6578207910280964,1.0289425148914146,3.057028951611445,0.8383798830456526,0.20172288510687714,-0.7114317238240269,-0.030847886654475534,0.04219290085170817,0.7114317238240269,0.030847886654475534,-0.04219290085170817,-0.5713212400464862,-0.8561590240239573,0.0677856852291914,0.55939136234221,-0.779594932412499,0.06704391343366468,-0.576903916399101,-1.6542055850590796,0.016402376482652456,0.6947428602077552,-1.561895321312046,0.14847310533460167,-0.5905716146228914,-1.7522384090870817,-0.08086772312332204,0.7025072408631755,-1.6844553871836108,0.07455363578390126,-1.2280504756822754,-1.7554595235276373,0.4334510280451307,0.2511919039554107,-1.6650107932516045,0.5492485817344492,146.84555735119648,143.41334983154,152.34517753634157,0.0,168.59151012468496,159.6303940953745,179.2825800143514,154.8390837849725,44.75284312687079,160.65479579031577,86.31610867834205,95.85609780045561,2.219491699286758,1.4266981890456802,0.5792224104544638,2.0983323465107353,1.751994087989897,5.634797512080904,1.1333020778019876
push-up_ref.mp4,50,2,1920,1080,push-up,0.04764511223791586,1.1845932575957077,0.49222156933453554,-0.08129488552648531,1.2599434453479028,0.448902277164862,-0.07951165924658266,1.266026770682956,0.43139661657755624,-0.07678812094317276,1.271011255433283,0.4176379551465933,0.11333849577787058,1.2680897740165622,0.47585323535640145,0.11460599734664813,1.2750299984838247,0.454467787356045,0.11740223891816125,1.2816429535701295,0.4335967994598244,-0.39782161102142316,1.2818897200544392,0.20455813484985763,0.5039938492748242,1.3083517585051578,0.32514177318939175,-0.013223664508372701,1.13036364184981,0.40727819017991057,0.23081715021203192,1.1380683606254995,0.43528487042583497,-0.792172216462082,0.9794351838243261,2.7755575615628914e-17,1.1956903483323038,0.9794351838243261,2.7755575615628914e-17,-1.2082009720368347,0.5797495244317576,0.5174038049581612,1.121764011000717,0.6505335230113666,0.7124087509606575,-1.1662629289600233,0.6155087533050071,1.2311284101763642,0.4650980915207239,0.6557297256054571,1.2012711863450833,-1.364784840104007,0.5973150234947919,1.4224772185196992,0.3974595138497837,0.7469504794266133,1.289489681389381,-1.2503529507773645,0.6532828165040218,1.3823195822942242,0.25888225611297155,0.7386173785547744,1.3217110380138026,-1.123942463161875,0.6348538683705336,1.3040308484291245,0.3561829639250329,0.6989750555900063,1.3362692895330106,-0.6179159420868304,-0.03215904160185116,0.03455947544163093,0.6179159420868304,0.03215904160185116,-0.03455947544163093,-0.3531048182824903,-0.8796943490890867,0.052592653754661656,0.5601480458837792,-0.8025092946796116,0.0293652528161968,-0.12085756632298242,-1.6646002022993915,-0.0017899183582727567,0.7198927815945564,-1.5844591767401894,0.08061332630985153,-0.1165800230209281,-1.7741162199483473,-0.1006937874343674,0.7347907560063602,-1.7138801634434218,0.000203525534929902,-0.7896662362246739,-1.7887297309102994,0.40483158934835767,0.23387989421675198,-1.706276648699358,0.4629364131849195,127.47898077929958,127.75955146790444,122.46955677985208,0.0,174.96023434703767,164.51764158329823,172.38676589061046,151.91677920970494,93.3585969206977,36.66781110515337,86.19896368366237,93.67406550221722,1.9878625647943857,1.2394332136659973,0.5550882986299728,1.4669475812532076,1.668982800582564,1.6321298844061674,0.9168030533797564
push-up_ref.mp4,50,3,1920,1080,push-up,-0.07094708777837794,1.1869355803298707,0.47160042322931667,-0.1959930869173218,1.267397146820096,0.4125060671143182,-0.19345835393513108,1.2759188460281072,0.38760693009043246,-0.18934938067629664,1.2842867542314054,0.36231684848649615,-0.0037873604178470244,1.2745294662936233,0.4439225866998419,-0.003337726007933056,1.2817924465029285,0.425583276819247,-0.0006700288222009909,1.2897950391495134,0.4028109030363326,-0.47001294470367977,1.3051866159108074,0.1426943044282114,0.4027971250058372,1.3266328939843324,0.2747256639547366,-0.12452973397162403,1.1333926339580607,0.3926522249339749,0.11625315705509531,1.1404963868187414,0.423439208610579,-0.8272664976434981,0.9912786639399281,1.3877787807814457e-17,1.090831369487005,0.9912786639399281,-5.551115123125783e-17,-1.2620188871521987,0.5376771215848258,0.63153496221485,0.9380371046807329,0.611603610366793,0.8422057502362639,-1.2336037342158936,0.5453664909203138,1.4148376954799156,0.23117990188111745,0.5877608949636756,1.4325186985277707,-1.4478293664048294,0.5070591003845173,1.6316062195117462,0.15999144605975263,0.6662919850341654,1.534181147605038,-1.32116757343877,0.5722592231676955,1.561823825128172,0.00672850215898918,0.6478508508727683,1.5668561976739435,-1.1902940712282215,0.5492095190684447,1.4929927103694922,0.11731306814723241,0.6048600316448408,1.5757354054139014,-0.5830164756554852,-0.02855365895690292,0.015025378141399731,0.5830164756554852,0.02855365895690292,-0.015025378141399731,-0.34321851256607633,-0.8986917471867568,0.06721691685610952,0.5458102908128335,-0.8181897578894075,0.04796562234865798,-0.10460312929029845,-1.6937406796300383,0.008896300406445838,0.7415626325596807,-1.612086519986445,0.08153090696709306,-0.1026082768043945,-1.8019833048470872,-0.09637487570905258,0.7574006827763828,-1.7393481640263302,-0.005117078480071452,-0.7847975059522772,-1.8386682791944808,0.4207207280417937,0.252344242060555,-1.7483713655508466,0.4695855334902148,133.29325243998952,135.40039613018067,119.21077676710544,0.0,172.5576508251384,163.55082704960938,176.846190341908,154.22743551570275,92.07745529434997,39.889021006670646,85.98107953010671,92.35065517450951,1.9180978671305033,1.1678172533643474,0.5493522075144267,1.6468523440821463,1.6969909984003653,1.4655036690300542,0.8928736729562471
push-up_ref.mp4,50,4,1920,1080,push-up,-0.06366498388327681,1.1992908521939463,0.4413800116223425,-0.18535853174920125,1.2833486116124568,0.37550568458246253,-0.18253494472940468,1.2932329273898915,0.3459539542690198,-0.1784628821764903,1.30245107063425,0.31829996745251105,0.0032624725038179897,1.2891740615494274,0.41106435607444575,0.0030444021789535064,1.2960379505818136,0.3958415934424773,0.004838747044919836,1.3038191146257831,0.37700415472571375,-0.4597100885712241,1.3216741412635025,0.10207578241012721,0.40634841948534006,1.3427745796102277,0.23231196075128305,-0.1151942055729998,1.1461328829218411,0.36214338470487095,0.12082980946439546,1.1519133273217352,0.3973580817441321,-0.8083963836646647,0.9904181280602771,2.7755575615628914e-17,1.0845987124714747,0.9904181280602773,0.0,-1.1928434257564162,0.5229488454604758,0.7188208017979157,0.9178682356578598,0.608516703236102,0.8904623462052371,-1.1315415469432526,0.5129930531062582,1.5345849130441307,0.19413836798705206,0.56292192112743,1.503554435259757,-1.333711282349781,0.4480677727183648,1.7328979675249325,0.1169496244623709,0.6198038601482867,1.6198561899964312,-1.2153818494919508,0.5095932391613888,1.6591973765930341,-0.042114755452169916,0.5861599146206031,1.6965129985441567,-1.0856453295587465,0.48529209686490865,1.5880003215740515,0.08594772861933495,0.5716519009500608,1.614450231905111,-0.5683206062140114,-0.024728483441617773,0.00613823528454617,0.5683206062140114,0.024728483441617773,-0.00613823528454617,-0.37135206092300677,-0.9082489790372457,0.07446782811972268,0.5010932399611692,-0.8335489764898607,0.06579954234479413,-0.16328815968174845,-1.7153793093008514,0.039668693483538374,0.7480858212762389,-1.631109152112853,0.11157615731996301,-0.16546415629009076,-1.8262323793310118,-0.06831199918139125,0.7654447967739324,-1.7591295280534416,0.023558868844692396,-0.8661417803737019,-1.866064020765239,0.4576914215474163,0.23007467886349653,-1.7697719647733023,0.5041093669739497,137.5732933204839,137.110544868652,114.14944734851188,0.0,173.0324168000591,158.3054148367972,175.95268395157288,155.83109207317702,94.29718557141854,40.34682661651953,87.60930225808427,93.13820863019498,1.8929950961361395,1.1377829094747243,0.528349986411661,1.7153750393711724,1.7235900913826376,1.3269826748164506,0.8756803255719152
push-up_ref.mp4,50,5,1920,1080,push-up,-0.04993288360813471,1.195537281114533,0.4427277381565658,-0.16788746562257206,1.277740906367498,0.3778368372614886,-0.16514315979801816,1.285112085641747,0.35698825169839704,-0.16070984702247415,1.2926721483780006,0.33500208367894624,0.01830938651478871,1.2839056134982028,0.416187710337574,0.019078146807492674,1.290467910465675,0.39956285624049276,0.021928803928754362,1.2977446091727285,0.3801892352789966,-0.44240802160743964,1.3101669258553976,0.10330190136609152,0.42133845837078876,1.3301472602610382,0.2633975672160303,-0.09788110341476912,1.1420527178587905,0.35455332146850854,0.135934643192882,1.1477214706521164,0.39293744451645163,-0.7402053976669032,0.9838986500232162,2.7755575615628914e-17,1.0976599904895037,0.9838986500232162,5.551115123125783e-17,-1.103849040252358,0.52666991871425,0.7047680900441546,0.8838923004013107,0.6212163990454553,0.884202225180603,-1.0426993944977108,0.5178798747793824,1.5263898827378897,0.14532008686475217,0.5695061832675037,1.4500875428272233,-1.2382672851861893,0.4486630291531018,1.6928247581199907,0.06470335282903966,0.5997710886586678,1.528551630486174,-1.1210577032728817,0.5040928154274801,1.6344499398550625,-0.09146241238189554,0.5960005002692789,1.5923449812241655,-0.9985846724350749,0.47702118866602383,1.5772353074195433,0.04090472897051117,0.5833662108129567,1.522115168698156,-0.5523953685205213,-0.0227153794575422,-0.005312079032966752,0.5523953685205213,0.0227153794575422,0.005312079032966752,-0.33830758448049425,-0.9030710203503189,0.08518183723647305,0.459151869936471,-0.8343199343582082,0.09619510970871209,-0.11408971480749225,-1.7102584621562076,0.07259987600933371,0.7297477451814043,-1.6333098214920567,0.17210507297139,-0.10732521910191282,-1.8221860376461485,-0.03338786761275231,0.7570763702328522,-1.7613374031602136,0.08867464649279289,-0.7708095173675406,-1.8531050239572693,0.46862156240050323,0.19768394586830096,-1.7646184784169106,0.5420929519542745,138.03599152158571,137.8879966674417,113.40591409308969,0.0,173.17907597226278,155.18569441727777,173.24794546645762,155.9923230707463,94.25617924354992,37.57397988666963,89.13955356506959,95.14201288300849,1.8378653881564069,1.1057754741546317,0.5413725503107408,1.6966885885411076,1.7155964596601212,1.1915861743494212,0.8004933387821828
push-up_ref.mp4,50,6,1920,1080,push-up,-0.0923921483099729,1.2039832160768038,0.4295209838296062,-0.20168812305039424,1.2881112034282505,0.35955558689661266,-0.1989576773131585,1.2948367363075746,0.3418336689867536,-0.1941667713457404,1.3021824945010734,0.3213406551137846,-0.024009617694720667,1.2942589128679625,0.3981103343103448,-0.0228549483503952,1.3008804282768807,0.3815016856673863,-0.019171636836726763,1.30863032055719,0.36056894656024707,-0.4420873206472162,1.3204713579631522,0.09193178236079615,0.377068015581035,1.3374769080344164,0.26299607024667254,-0.1291505204396725,1.1506286511306378,0.3436067336537664,0.0934721713805276,1.156254616042105,0.38296330743324974,-0.7336050895777729,0.988247269248053,-2.7755575615628914e-17,1.0393326468817647,0.9882472692480528,0.0,-1.1057147110908514,0.5248185452702497,0.7240625112841433,0.821277564471283,0.6187783471831093,0.8560838420590697,-1.0726297852101996,0.5085194783696313,1.539428880726865,0.12096747203480818,0.5644950789853795,1.3799299028546086,-1.2751422129585661,0.4325029241163631,1.6994949452544226,0.03842375331793657,0.5926774611383685,1.4549905298674948,-1.1646817896824497,0.5224666161090505,1.6609499014128248,-0.11412637665569583,0.5967024627196049,1.4929304421667577,-1.0340698793924552,0.4583131881669513,1.599375596451648,0.015337427991641395,0.5805356697816855,1.4578409352962758,-0.5273498545830355,-0.019126702046734348,-0.0067962838445614765,0.5273498545830355,0.019126702046734348,0.0067962838445614765,-0.29420982419160024,-0.9048135236347793,0.09374086144855007,0.4144828329952163,-0.8418856622244932,0.09930773264920019,-0.07252115542885984,-1.7229720614388424,0.1126195220691953,0.7085919463746838,-1.6521119375888442,0.2205260756122339,-0.06183727140876748,-1.8341134190090274,0.005068984133674011,0.7405255381359871,-1.7785314839483388,0.13738915974223848,-0.7262697659276225,-1.8654454003467125,0.49566651608591505,0.19040704223644253,-1.779468506243492,0.5829835181974576,139.99072768227387,137.76343513074977,113.40545309458443,0.0,174.99434618381022,152.72545187541465,172.6390922838306,158.87123483784924,92.32313882945714,36.944101254527034,91.27585051226541,98.00511286514744,1.7729377364595376,1.0554807233370567,0.5396116603762608,1.7223684141340607,1.7281710561268653,1.2055071979500551,0.7115027674908564
push-up_ref.mp4,50,7,1920,1080,push-up,-0.12166155201828369,1.1897093578963358,0.4504441799706847,-0.2332796923322129,1.276324945733617,0.3829531539467439,-0.2302621076486306,1.28433401158534,0.36415902562028135,-0.224847505889051,1.2936480987021917,0.34123962129488433,-0.05517619708318034,1.2817851140160132,0.42169718675524664,-0.053982524450441785,1.2892122902678043,0.4050337217541217,-0.04982757210192392,1.2986118460631624,0.38222364618249194,-0.46867079562257974,1.3226947307836519,0.11070653103766116,0.34044039669662257,1.334875807610238,0.2847650399802722,-0.16031643083771183,1.139087160780792,0.36640565566240846,0.0632500683399815,1.1451920113660694,0.40416177623984884,-0.7519985325256102,0.9921375110610768,8.326672684688674e-17,1.0023036195337023,0.9921375110610767,5.551115123125783e-17,-1.1399688485619948,0.47887799286003313,0.7716860737514167,0.9248868903387253,0.6114384983395151,0.7648472797607307,-1.1063190080760248,0.41339740508083855,1.5781241726716628,0.3924673711668645,0.47643506260306423,1.1770278899033175,-1.310414062834476,0.32603856410716925,1.732602412548212,0.3359827281874682,0.5561807976515788,1.1877299449559053,-1.2032444171208825,0.43903434930809393,1.7114818616691672,0.18044667390377583,0.5260223073749134,1.2562729476889272,-1.0669982009440226,0.36128109806109987,1.639750206948391,0.25357323995382797,0.46762110462549916,1.4378396173908352,-0.5137005657993118,-0.02091595901997117,-0.0003739598137456751,0.5137005657993118,0.02091595901997117,0.0003739598137456751,-0.22984813698740295,-0.9087098370403939,0.07922618870170273,0.40963794352648136,-0.8400758254572658,0.0624706897241923,-0.01545339774785813,-1.7284604684958462,0.07101360444913093,0.706692165735544,-1.6589220307536945,0.168138096899877,-0.004234035056714866,-1.8327219465132079,-0.04270784137856046,0.7404185482456673,-1.779386590702931,0.07963727129244919,-0.6550720026108582,-1.8949482200824492,0.44780261654665493,0.20299901148259294,-1.8075357464935116,0.5246968856346148,142.19902468566164,133.816273688769,112.71508751535019,0.0,173.75619743536083,153.1493641852274,173.35375219861936,159.78736862552228,92.38153758770851,39.1674040392537,89.44468437216099,96.91667511185456,1.7543021520593125,1.0282526702911117,0.5503197176913283,1.7411148929990126,1.7299876677802335,1.552807967818456,0.6433768891271961
push-up_ref.mp4,50,8,1920,1080,push-up,-0.09408747417664154,1.198155386322497,0.44597982406317843,-0.20523417530297555,1.286400156743026,0.367883078978909,-0.20057008453132427,1.2956044138611555,0.3440429680242635,-0.1944867031939338,1.304587271500631,0.3206829763623374,-0.026975446775009834,1.2906366497362605,0.4128195232745348,-0.024595193456730113,1.29813619426555,0.39294160573507364,-0.019746147928969865,1.3062022979590722,0.3697302890133432,-0.45746382875251423,1.3297038506104277,0.07958290598380974,0.3626995956069763,1.3388852823484891,0.2752759323429122,-0.1387242827195704,1.1453177182159726,0.3666947879405994,0.08727686743536511,1.1517362155543929,0.4068794753232456,-0.7254701764594405,0.9888477662202222,2.7755575615628914e-17,1.0233298430225841,0.9888477662202223,0.0,-1.1745227284684705,0.48110344101920094,0.8158182055697818,1.1665279897338343,0.5731768709796332,0.3380791286666052,-1.2629460860440638,0.3765541435397213,1.6130040052974755,1.038206032348362,0.48750663764030555,0.8519355837620803,-1.478283023968629,0.2712700985271438,1.7433015974061017,0.9993643724951328,0.5556142469092048,0.9597189203673396,-1.3595396479243678,0.34844867833210535,1.718470821811287,0.8141929935193419,0.5584470898044264,0.9643447550451487,-1.2188618008128356,0.35699174734308686,1.6579064586588887,0.9238729786037279,0.53596713191962,0.995030794755537,-0.5062986932454197,-0.018453557258990814,-0.007152619724898154,0.5062986932454197,0.018453557258990814,0.007152619724898154,-0.21794417381055547,-0.8907012426540297,0.10873659362694843,0.3440039864341927,-0.8367806954643557,0.08359988447824453,-0.03560390919731515,-1.7093160673720675,0.12944333072690267,0.6339124588170588,-1.6448804426478554,0.23119117831375086,-0.02060284495182574,-1.8174291700505514,0.019231419013041068,0.6730293362420732,-1.7670354130475823,0.1495803246263397,-0.6459541254064021,-1.877541584845982,0.4923539719687272,0.16912082313620885,-1.7952285427256987,0.5822970196903413,150.02144515253252,129.92305397487107,115.04744336707351,0.0,171.87321690861168,149.4185533002346,170.32512176843542,162.10647122313202,83.7239684637106,76.16218634386468,91.41433284067084,99.75447421659402,1.7488000194820246,1.0133707328050467,0.5493314983036578,1.8312437987125467,1.7145800163293972,2.426280418704208,0.5650885013504677
push-up_ref.mp4,50,9,1920,1080,push-up,-0.0984664762582678,1.2075695711071177,0.4480248477141787,-0.21153480685316928,1.2942199976032838,0.36939597065941804,-0.20834331358003233,1.3010133836184474,0.35222837741825347,-0.2030544411984362,1.308265505031125,0.33284618543663935,-0.03775995313610406,1.2990746512206277,0.41278710031758253,-0.036392137036971556,1.3047691083004611,0.39718385547595214,-0.03234947489786548,1.3109117850517804,0.37757381974401416,-0.465054054340656,1.3366359462319672,0.07985449113163962,0.32230606032461717,1.345245738075663,0.2793062643233577,-0.14273500031817948,1.1536371732896302,0.36596089433863593,0.07629089984255032,1.1595042906330093,0.406846453494517,-0.7370321324883758,0.9933874827765943,-2.7755575615628914e-17,0.9666518969929276,0.9933874827765944,-8.326672684688674e-17,-1.1650293923145907,0.4736094766155102,0.8627113894867144,1.1999160910401236,0.5592823483223363,0.37189972836965857,-1.212000847688263,0.33516697139580126,1.70357195360498,0.980959875563463,0.5038096257992557,0.9057742268964758,-1.4336892820011529,0.246963039380728,1.8837463590356545,0.9444221790782399,0.5593212439963983,1.0017710854149904,-1.3029919234636056,0.29204695088265203,1.81677267510978,0.7949335450958035,0.5645542884749142,0.99776097799455,-1.1668705245358368,0.29464659956514777,1.7515794753059473,0.8836304439125855,0.5482016245751743,1.0035520781301688,-0.4876411968478237,-0.019958527743637523,-0.010030891435432843,0.4876411968478237,0.019958527743637523,0.010030891435432843,-0.18420841829265705,-0.8959068756073619,0.13141341721231786,0.3427583338759744,-0.8387019305450953,0.09025961795086719,0.013849864843870067,-1.7240102492727944,0.1701615481703936,0.6236062250052671,-1.656582589157414,0.25725649405529927,0.03242245174079662,-1.8313738523970349,0.060301259311967934,0.6637520920377591,-1.7782076536768483,0.17668346238113142,-0.5662152056152772,-1.9045391707191137,0.5364424120802985,0.17264948591269158,-1.8229429380109328,0.6121735270639727,151.07364624648028,118.64249593825419,113.02258808238459,0.0,171.7243536988625,151.21044164919837,169.3792950221358,162.74041177084814,86.84510099895537,67.80795102889392,92.60561448581855,100.93008571538998,1.7036840294813036,0.9763050721487847,0.5404507713293184,1.8940025698069463,1.7324428160345096,2.3396577295301624,0.5316577835641876
